Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg Run Cadence,Max Run Cadence,Training Stress Score®,Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2017-02-07 16:44:08,false,"Shawnee Mission Running","4.00","400","00:34:26","171","194","168","186","8:36","6:21","113","122","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:36:43","781","905"
Running,2017-01-31 16:14:39,false,"Shawnee Mission Running","4.00","400","00:34:44","170","187","168","184","8:40","6:32","103","129","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:37:02","780","905"
Running,2017-01-27 16:02:09,false,"Shawnee Mission Running","3.01","274","00:25:36","159","191","168","186","8:30","6:17","88","123","1.13","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:29:11","780","905"
Running,2017-01-24 16:09:09,false,"Shawnee Mission Running","3.81","365","00:34:44","157","187","164","180","9:07","1:31","109","135","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:38:08","780","905"
Running,2017-01-23 16:07:30,false,"Shawnee Mission Running","4.01","391","00:35:33","164","187","166","182","8:52","6:48","120","122","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:38:26","779","922"
Running,2017-01-18 16:03:33,false,"Shawnee Mission Running","3.01","279","00:25:31","164","184","168","186","8:29","6:41","97","125","1.13","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:27:06","779","906"
Running,2017-01-09 16:12:46,false,"Shawnee Mission Running","3.01","320","00:26:27","173","194","166","182","8:47","6:49","110","124","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:29:31","781","905"
Running,2016-12-20 16:07:59,false,"Shawnee Mission Running","3.01","285","00:25:22","163","187","170","190","8:26","6:31","108","126","1.12","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:28:15","779","909"
Running,2016-12-13 16:07:58,false,"Shawnee Mission Running","3.00","261","00:25:26","156","179","170","186","8:28","6:17","108","113","1.12","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:27:28","780","903"
Running,2016-12-09 13:24:02,false,"Shawnee Mission Running","5.01","497","00:43:41","169","198","166","182","8:43","6:43","114","142","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:46:07","770","905"
Running,2016-12-04 15:05:14,false,"Shawnee Mission Running","4.01","392","00:34:36","166","190","168","178","8:38","6:50","113","124","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","780","905"
Running,2016-11-29 16:11:02,false,"Shawnee Mission Running","4.01","205","00:34:06","116","128","168","180","8:31","6:17","97","119","1.13","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","779","906"
Running,2016-11-21 16:23:33,false,"Shawnee Mission Running","3.01","257","00:25:34","154","181","168","182","8:30","6:38","94","125","1.13","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","780","908"
Running,2016-11-14 16:18:50,false,"Shawnee Mission Running","3.01","265","00:24:46","160","188","168","188","8:14","6:19","90","126","1.16","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","781","907"
Running,2016-11-11 15:59:00,false,"Shawnee Mission Running","4.01","397","00:33:47","174","190","170","192","8:26","5:55","104","133","1.12","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","780","906"
Running,2016-11-05 12:06:27,false,"Manson Running","3.01","310","00:27:27","0","0","164","170","9:07","7:50","--","6","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","1,215","1,230"
Running,2016-10-31 16:25:47,false,"Shawnee Mission Running","5.03","514","00:44:48","169","190","168","178","8:54","6:34","155","137","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","770","922"
Running,2016-10-29 11:38:46,false,"Shawnee Mission Running","5.22","56","00:49:41","0","0","158","186","9:31","6:50","123","140","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","765","905"
Running,2016-10-25 16:32:12,false,"Shawnee Mission Running","4.01","417","00:34:22","172","192","168","178","8:34","6:18","101","124","1.12","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","780","906"
Running,2016-10-18 16:14:46,false,"Shawnee Mission Running","6.01","83","01:12:00","0","0","160","176","11:59","7:33","380","373","0.84","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","846","983"
Running,2016-10-14 15:51:44,false,"Shawnee Mission Running","4.00","391","00:36:45","162","190","166","242","9:10","6:47","140","140","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","780","911"
Running,2016-09-06 16:31:07,false,"Running","0.47","40","00:07:29","--","--","0","0","16:03","5:22","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","--","--"
Running,2016-08-22 17:22:53,false,"Running","1.38","107","00:20:02","--","--","0","0","14:29","6:42","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","--","--"
Running,2016-07-19 19:21:35,false,"Running","0.84","74","00:11:13","--","--","0","0","13:18","6:42","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","--","--"
Running,2015-12-26 18:01:06,false,"Untitled","0.00","--","00:00:39","--","--","0","0","--","--","--","--","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:00:00","--","--"
